age,nationality,current_residence,marital_status,dependents,education_level,occupation,work_experience_years,sponsorship_status,financial_status,language_proficiency,purpose_of_travel,intended_duration,travel_history,target_country,visa_category (Label),previous_visa_rejections,criminal_record_check,medical_exam_status,document_completeness_score,visa_fee_payment_status,processing_time_days
54.0,Tunisia,Italy,Single,1.0,Master,Nurse,25.0,Job Offer,Low,TOEFL 75,Work,730,Previous Visa,UK,Work,0,Pending,Pending,95,Paid,73
53.0,Japan,Mexico,Single,1.0,Bachelor,Designer,8.0,Unknown,Medium,Unknown,Special,30,Rejected,Canada,Special,0,Minor Offense,Passed,70,Paid,43
18.0,Malaysia,Morocco,Single,4.0,PhD,Designer,8.0,University Admission,Medium,IELTS 7.0,Work,730,Clean,Australia,Work,0,Clear,Passed,90,Paid,67
29.0,Malaysia,South Africa,Single,5.0,High School,Manager,5.0,Job Offer,High,TOEFL 81,Work,730,Clean,UK,Work,0,Clear,Passed,70,Paid,77
43.0,Malaysia,Spain,Single,1.0,High School,Accountant,37.0,Family Sponsor,Low,IELTS 6.5,Work,730,Clean,Canada,Work,1,Clear,Passed,97,Paid,81
25.0,Philippines,Venezuela,Single,2.0,Bachelor,Artist,9.0,Unknown,Low,TOEFL 113,Tourism,30,Previous Visa,Canada,Visitor,0,Clear,Passed,71,Paid,49
54.0,Tunisia,Nigeria,Married,2.0,Bachelor,Teacher,19.0,Unknown,Low,TOEFL 88,Work,730,Clean,Canada,Work,0,Clear,Passed,90,Paid,69
45.0,Italy,US,Married,2.0,High School,Chef,37.0,Job Offer,High,TOEFL 100,Work,730,Clean,Canada,Work,0,Clear,Passed,98,Paid,74
60.0,Poland,Ethiopia,Married,2.0,Bachelor,Doctor,7.0,Job Offer,High,TOEFL 102,Work,730,Clean,UK,Work,1,Pending,Passed,93,Pending,79
60.0,Brazil,Honduras,Married,1.0,Master,Developer,9.0,University Admission,Medium,TOEFL 63,Work,730,Clean,Australia,Work,0,Clear,Passed,84,Paid,72
29.0,Japan,Portugal,Married,1.0,Master,Doctor,3.0,Job Offer,Low,IELTS 7.5,Study,365,Rejected,Canada,Student,0,Clear,Passed,68,Paid,72
18.0,Ethiopia,South Africa,Married,3.0,Master,Designer,19.0,University Admission,High,TOEFL 115,PR,30,Previous Visa,UK,PR,0,Clear,Passed,95,Paid,38
31.0,India,Belgium,Single,0.0,Bachelor,Technician,5.0,Job Offer,Medium,TOEFL 98,Study,365,Clean,Canada,Student,1,Clear,Passed,92,Paid,74
50.0,Vietnam,Bangladesh,Single,5.0,High School,Sales,3.0,University Admission,High,IELTS 7.5,Work,730,Previous Visa,UK,Work,0,Clear,Passed,69,Paid,70
35.0,Philippines,Austria,Single,3.0,High School,Sales,14.0,University Admission,Medium,IELTS 5.0,Family,30,Rejected,UK,Family,0,Clear,Passed,73,Paid,42
52.0,Italy,Turkey,Single,4.0,High School,Doctor,10.0,Job Offer,Low,IELTS 5.5,Family,30,Previous Visa,Canada,Family,1,Clear,Passed,80,Paid,50
53.0,Thailand,Morocco,Single,5.0,Master,Farmer,22.0,University Admission,Medium,TOEFL 62,Work,730,Clean,Canada,Work,0,Clear,Passed,71,Paid,76
46.0,Malaysia,Austria,Married,5.0,Master,Teacher,0.0,University Admission,Medium,IELTS 5.0,Work,730,Clean,Australia,Work,0,Clear,Pending,78,Waived,73
43.0,Japan,New Zealand,Single,0.0,High School,Driver,8.0,Family Sponsor,Medium,IELTS 5.0,Work,730,Clean,UK,Work,0,Clear,Passed,87,Paid,75
35.0,Greece,Tunisia,Single,1.0,High School,Farmer,23.0,Unknown,Medium,IELTS 5.5,Study,365,Clean,UK,Student,1,Clear,Passed,78,Paid,76
29.0,Canada,France,Divorced,-1.0,Master,Artist,1.0,University Admission,High,TOEFL 75,Special,30,Previous Visa,Germany,Special,0,Clear,Passed,94,Paid,39
64.0,Honduras,Thailand,Single,1.0,PhD,Analyst,33.0,Job Offer,Medium,TOEFL 96,Tourism,30,Previous Visa,Germany,Visitor,1,Minor Offense,Passed,81,Paid,55
62.0,Algeria,China,Single,0.0,High School,Manager,25.0,University Admission,Medium,IELTS 7.5,Work,730,Clean,US,Work,1,Clear,Passed,60,Paid,86
52.0,Venezuela,Nigeria,Single,0.0,Bachelor,Designer,32.0,Job Offer,High,TOEFL 107,Tourism,30,Clean,Australia,Visitor,0,Clear,Passed,61,Paid,53
26.0,Poland,Bangladesh,Single,1.0,High School,Artist,21.0,University Admission,Medium,TOEFL 90,Tourism,30,Clean,Canada,Visitor,0,Clear,Passed,81,Paid,47
44.0,Portugal,Australia,Married,5.0,Bachelor,Sales,10.0,University Admission,Medium,TOEFL 68,Work,730,Clean,UK,Work,0,Clear,Pending,98,Paid,74
52.0,Denmark,Oman,Single,4.0,PhD,Student,40.0,Family Sponsor,Low,IELTS 7.0,Tourism,30,Clean,Australia,Visitor,0,Clear,Passed,77,Paid,46
33.0,Egypt,Pakistan,Single,3.0,High School,Engineer,8.0,University Admission,Low,IELTS 7.5,Study,365,Clean,Canada,Student,0,Clear,Passed,61,Paid,77
22.0,China,Qatar,Married,5.0,Bachelor,Engineer,30.0,Family Sponsor,Low,IELTS 5.5,Study,365,Previous Visa,US,Student,0,Pending,Pending,94,Paid,61
26.0,Australia,China,Married,5.0,High School,Artist,36.0,University Admission,Medium,IELTS 7.5,Work,730,Clean,Germany,Work,0,Clear,Passed,97,Paid,66
50.0,Australia,Bangladesh,Married,0.0,Bachelor,Nurse,20.0,University Admission,Medium,IELTS 7.0,Family,30,Clean,Australia,Family,0,Clear,Passed,68,Paid,43
65.0,Poland,Nepal,Single,3.0,Bachelor,Chef,24.0,Job Offer,Low,TOEFL 106,PR,30,Clean,Germany,PR,0,Clear,Pending,62,Paid,51
56.0,Vietnam,Bangladesh,Divorced,1.0,Bachelor,Chef,3.0,Family Sponsor,Low,TOEFL 107,Study,365,Previous Visa,Germany,Student,1,Clear,Passed,88,Paid,72
33.0,Paraguay,Nigeria,Married,0.0,High School,Student,18.0,Job Offer,High,IELTS 7.0,Work,730,Clean,UK,Work,2,Clear,Passed,93,Paid,84
53.0,India,Portugal,Single,5.0,Master,Chef,19.0,Unknown,Medium,Unknown,Family,30,Previous Visa,Australia,Family,0,Clear,Pending,82,Pending,39
20.0,Switzerland,Guatemala,Single,5.0,PhD,Artist,7.0,University Admission,Medium,Unknown,Family,30,Clean,Australia,Family,0,Clear,Passed,92,Paid,40
44.0,Qatar,Morocco,Married,4.0,Bachelor,Manager,5.0,University Admission,Low,IELTS 5.0,Family,30,Clean,Australia,Family,0,Clear,Passed,91,Paid,41
26.0,Argentina,Japan,Single,0.0,Bachelor,Accountant,3.0,Job Offer,High,TOEFL 99,Work,730,Rejected,Australia,Work,1,Clear,Passed,80,Paid,82
55.0,Finland,Colombia,Married,3.0,Master,Designer,40.0,Job Offer,Medium,TOEFL 98,Work,730,Rejected,Canada,Work,1,Clear,Passed,85,Paid,81
51.0,Sri Lanka,China,Married,3.0,High School,Developer,33.0,University Admission,High,TOEFL 89,Family,30,Clean,Australia,Family,0,Minor Offense,Passed,80,Paid,42
35.0,Kenya,UAE,Single,0.0,High School,Driver,0.0,Job Offer,Low,IELTS 6.0,Study,365,Previous Visa,Australia,Student,0,Clear,Passed,65,Paid,67
42.0,Saudi Arabia,Guatemala,Divorced,5.0,Bachelor,Chef,39.0,Family Sponsor,High,Unknown,PR,30,Rejected,Canada,PR,0,Clear,Passed,63,Paid,46
57.0,India,Pakistan,Married,2.0,Bachelor,Artist,20.0,Job Offer,Medium,TOEFL 87,Study,365,Clean,US,Student,0,Clear,Pending,78,Paid,74
47.0,Bangladesh,Italy,Single,0.0,High School,Chef,11.0,University Admission,Medium,Unknown,Family,30,Clean,UK,Family,0,Clear,Passed,97,Paid,41
39.0,Canada,Switzerland,Single,3.0,High School,Farmer,13.0,Unknown,Low,IELTS 8.0,Work,730,Previous Visa,US,Work,0,Clear,Passed,80,Paid,70
47.0,Austria,Finland,Single,3.0,Master,Developer,7.0,Unknown,High,TOEFL 65,Family,30,Clean,US,Family,0,Clear,Pending,75,Paid,40
27.0,Germany,China,Single,4.0,Master,Manager,35.0,Job Offer,Medium,Unknown,Tourism,30,Clean,Australia,Visitor,1,Clear,Passed,84,Paid,52
36.0,Portugal,US,Divorced,2.0,Bachelor,Farmer,20.0,Family Sponsor,High,IELTS 6.5,Special,30,Clean,US,Special,0,Clear,Passed,60,Paid,47
61.0,Austria,Poland,Married,3.0,Bachelor,Developer,38.0,Job Offer,High,IELTS 6.0,Work,730,Clean,Canada,Work,0,Clear,Passed,66,Paid,80
26.0,Japan,Chile,Single,0.0,Bachelor,Sales,2.0,University Admission,Medium,Unknown,Work,730,Clean,UK,Work,0,Clear,Passed,68,Paid,68
28.0,France,Unknown,Single,3.0,Master,Nurse,1.0,Family Sponsor,High,TOEFL 74,Family,30,Clean,Australia,Unknown,1,Clear,Passed,61,Paid,55
37.0,Switzerland,Portugal,Single,1.0,High School,Teacher,17.0,Job Offer,Low,IELTS 7.0,Study,365,Rejected,UK,Student,1,Clear,Passed,73,Paid,74
23.0,Guatemala,Canada,Single,4.0,Master,Student,12.0,Job Offer,Medium,IELTS 8.0,Work,730,Clean,Australia,Work,0,Clear,Passed,65,Paid,79
58.0,Denmark,Oman,Single,0.0,Master,Sales,25.0,Job Offer,Medium,TOEFL 90,Work,730,Clean,US,Work,0,Minor Offense,Passed,85,Paid,73
59.0,Italy,Switzerland,Married,2.0,High School,Analyst,16.0,University Admission,Medium,Unknown,Study,365,Clean,UK,Student,0,Clear,Passed,85,Paid,74
56.0,Finland,Bangladesh,Married,3.0,Bachelor,Nurse,33.0,University Admission,High,IELTS 6.5,Tourism,30,Clean,US,Visitor,0,Clear,Passed,77,Paid,49
62.0,Narnia,Mexico,Married,3.0,High School,Developer,18.0,Family Sponsor,Medium,IELTS 5.0,Special,30,Rejected,Germany,Unknown,0,Minor Offense,Passed,60,Paid,52
50.0,Sri Lanka,China,Single,4.0,Bachelor,Sales,40.0,University Admission,Medium,TOEFL 77,Work,730,Previous Visa,Canada,Work,0,Clear,Passed,79,Paid,71
41.0,Turkey,UAE,Single,0.0,High School,Accountant,20.0,University Admission,High,IELTS 8.0,Tourism,30,Previous Visa,US,Visitor,3,Pending,Passed,97,Pending,65
22.0,UK,Paraguay,Married,3.0,High School,Accountant,4.0,Family Sponsor,High,Unknown,Work,730,Previous Visa,Australia,Work,0,Clear,Pending,99,Paid,64
24.0,Turkey,Nigeria,Married,3.0,Master,Analyst,31.0,Job Offer,Medium,IELTS 6.5,Study,365,Clean,Canada,Student,0,Minor Offense,Passed,86,Paid,68
42.0,Belgium,Netherlands,Single,-1.0,Master,Technician,6.0,University Admission,High,IELTS 8.5,Family,30,Clean,UK,Family,1,Clear,Passed,88,Paid,48
65.0,Bangladesh,Tunisia,Single,5.0,Bachelor,Analyst,35.0,Unknown,Medium,IELTS 5.0,Work,730,Clean,UK,Work,2,Clear,Passed,94,Pending,86
26.0,Uruguay,Austria,Single,3.0,Bachelor,Nurse,8.0,University Admission,Low,Unknown,Family,30,Clean,Canada,Family,1,Clear,Passed,75,Pending,51
49.0,Kuwait,Philippines,Single,3.0,Bachelor,Developer,15.0,Family Sponsor,High,IELTS 7.5,Study,365,Previous Visa,UK,Student,0,Clear,Passed,74,Paid,74
20.0,Morocco,Ethiopia,Married,2.0,High School,Chef,24.0,Unknown,High,IELTS 7.0,Tourism,30,Clean,US,Visitor,1,Clear,Passed,87,Paid,53
46.0,Denmark,Singapore,Married,4.0,Bachelor,Teacher,13.0,Job Offer,Medium,TOEFL 70,Work,730,Previous Visa,UK,Work,0,Minor Offense,Passed,60,Paid,79
42.0,Kuwait,Norway,Single,5.0,High School,Developer,21.0,University Admission,Medium,TOEFL 101,Work,730,Previous Visa,US,Work,0,Clear,Passed,87,Paid,77
36.0,Peru,UAE,Divorced,0.0,Bachelor,Analyst,1.0,Unknown,Low,TOEFL 103,Family,30,Clean,Canada,Family,2,Clear,Passed,93,Paid,60
63.0,Sri Lanka,Algeria,Single,5.0,Bachelor,Analyst,23.0,University Admission,Medium,IELTS 6.0,Special,30,Clean,US,Special,0,Clear,Pending,95,Paid,42
58.0,India,Portugal,Widowed,2.0,High School,Teacher,4.0,Family Sponsor,Medium,Unknown,Work,730,Previous Visa,UK,Work,0,Clear,Passed,96,Paid,71
65.0,Nigeria,Switzerland,Married,0.0,Master,Artist,31.0,Family Sponsor,High,TOEFL 87,Study,365,Clean,US,Student,0,Clear,Passed,93,Paid,67
45.0,Philippines,Poland,Single,5.0,High School,Analyst,22.0,Unknown,Medium,TOEFL 60,Work,730,Clean,Canada,Work,0,Clear,Passed,97,Pending,75
28.0,UAE,Ghana,Married,1.0,High School,Student,1.0,Job Offer,Low,IELTS 7.0,Family,30,Clean,UK,Family,1,Clear,Passed,87,Paid,49
24.0,Germany,Brazil,Married,0.0,High School,Manager,19.0,Job Offer,Medium,IELTS 5.5,Work,730,Clean,Germany,Work,3,Clear,Passed,71,Paid,97
42.0,Tunisia,Italy,Single,5.0,High School,Manager,33.0,Family Sponsor,Medium,TOEFL 94,Work,730,Previous Visa,Germany,Work,0,Clear,Passed,68,Paid,73
43.0,Qatar,Nepal,Married,2.0,High School,Nurse,33.0,Family Sponsor,Medium,IELTS 5.5,Study,365,Clean,Canada,Student,1,Clear,Passed,94,Paid,70
54.0,Sri Lanka,Vietnam,Married,4.0,High School,Nurse,17.0,Job Offer,High,IELTS 8.0,Special,30,Previous Visa,Canada,Special,0,Clear,Passed,100,Paid,41
20.0,Mexico,South Africa,Single,2.0,Bachelor,Technician,22.0,University Admission,Medium,Unknown,Study,365,Clean,Australia,Student,0,Clear,Passed,82,Paid,65
24.0,Egypt,Poland,Single,3.0,Bachelor,Sales,34.0,University Admission,Medium,IELTS 7.0,Study,365,Previous Visa,Canada,Student,0,Clear,Passed,85,Paid,68
35.0,Oman,Argentina,Married,5.0,High School,Developer,21.0,University Admission,Low,TOEFL 71,Family,30,Clean,US,Family,0,Clear,Passed,61,Paid,46
48.0,Oman,Australia,Single,1.0,Master,Accountant,9.0,Job Offer,Low,TOEFL 110,Work,730,Previous Visa,Germany,Work,0,Clear,Failed,82,Paid,71
52.0,Nepal,New Zealand,Married,4.0,Bachelor,Accountant,18.0,Family Sponsor,High,TOEFL 88,Tourism,30,Previous Visa,US,Visitor,1,Clear,Passed,62,Paid,57
32.0,Morocco,Sri Lanka,Single,5.0,High School,Nurse,24.0,Job Offer,Medium,TOEFL 103,Family,30,Clean,Canada,Family,0,Clear,Passed,66,Paid,54
28.0,Greece,Malaysia,Married,4.0,Bachelor,Manager,8.0,Family Sponsor,Medium,TOEFL 89,Study,365,Clean,Canada,Student,1,Clear,Passed,81,Paid,77
42.0,Morocco,Canada,Widowed,2.0,PhD,Farmer,23.0,Family Sponsor,Medium,IELTS 7.0,Family,30,Rejected,UK,Family,1,Clear,Passed,61,Paid,50
53.0,South Korea,Kuwait,Widowed,0.0,High School,Teacher,36.0,Job Offer,Low,IELTS 6.0,Study,365,Previous Visa,US,Student,0,Clear,Passed,74,Waived,77
49.0,Thailand,Spain,Married,4.0,Bachelor,Nurse,27.0,Unknown,Medium,IELTS 7.0,Work,730,Rejected,Australia,Work,0,Clear,Passed,80,Paid,74
33.0,Sweden,Australia,Married,5.0,High School,Engineer,21.0,Unknown,Low,TOEFL 75,Family,30,Clean,US,Family,0,Clear,Passed,87,Paid,40
59.0,Chile,Nigeria,Single,4.0,Master,Driver,20.0,Job Offer,Medium,TOEFL 66,PR,30,Previous Visa,Australia,PR,0,Clear,Passed,92,Paid,40
35.0,Ireland,China,Divorced,5.0,Bachelor,Teacher,28.0,Job Offer,Medium,IELTS 6.0,PR,30,Clean,Australia,PR,0,Clear,Passed,72,Paid,50
63.0,Turkey,India,Single,5.0,Bachelor,Chef,7.0,Unknown,Low,TOEFL 68,Tourism,30,Clean,US,Visitor,0,Clear,Failed,70,Pending,48
50.0,Sweden,US,Divorced,4.0,Bachelor,Developer,20.0,Family Sponsor,Low,Unknown,Tourism,30,Rejected,UK,Visitor,0,Minor Offense,Failed,71,Paid,49
37.0,Paraguay,UAE,Single,0.0,Bachelor,Farmer,24.0,Unknown,Low,IELTS 8.5,Work,730,Clean,Australia,Work,0,Clear,Passed,87,Pending,74
33.0,Venezuela,Sri Lanka,Married,-1.0,High School,Manager,25.0,Family Sponsor,Medium,Unknown,PR,30,Clean,UK,Unknown,0,Clear,Passed,82,Paid,42
29.0,Belgium,Paraguay,Married,4.0,Bachelor,Farmer,26.0,Unknown,High,IELTS 5.5,Study,365,Previous Visa,Canada,Student,0,Clear,Passed,84,Paid,72
23.0,Egypt,Kuwait,Divorced,1.0,High School,Technician,25.0,University Admission,Medium,TOEFL 69,Family,30,Clean,UK,Family,1,Clear,Passed,69,Paid,50
50.0,Thailand,Vietnam,Single,5.0,Bachelor,Manager,32.0,University Admission,Low,IELTS 6.0,Special,30,Clean,Canada,Special,3,Clear,Pending,68,Paid,65
53.0,Morocco,Norway,Married,4.0,Bachelor,Nurse,27.0,University Admission,Medium,TOEFL 102,Tourism,30,Clean,UK,Visitor,0,Clear,Passed,67,Pending,50
62.0,Nigeria,Bangladesh,Married,1.0,High School,Engineer,22.0,Family Sponsor,Low,IELTS 5.5,Study,365,Clean,UK,Student,1,Clear,Passed,69,Paid,77
28.0,UAE,Sweden,Divorced,1.0,Bachelor,Doctor,30.0,University Admission,Low,TOEFL 81,Work,730,Clean,UK,Work,0,Clear,Failed,80,Paid,75
45.0,Tunisia,Italy,Married,0.0,PhD,Driver,31.0,University Admission,Low,TOEFL 74,Tourism,30,Clean,US,Visitor,1,Clear,Passed,64,Pending,58
19.0,Philippines,India,Married,0.0,Master,Analyst,26.0,University Admission,High,IELTS 5.5,Study,365,Clean,Australia,Student,0,Clear,Passed,73,Paid,68
60.0,France,Algeria,Single,4.0,High School,Farmer,22.0,Family Sponsor,Medium,Unknown,Work,730,Clean,US,Work,0,Clear,Passed,100,Paid,71
34.0,Italy,Australia,Single,4.0,Bachelor,Developer,40.0,University Admission,Medium,TOEFL 111,Work,730,Previous Visa,US,Work,0,Clear,Passed,81,Paid,71
59.0,Colombia,Peru,Married,4.0,Bachelor,Sales,10.0,Unknown,High,IELTS 6.5,Study,365,Clean,UK,Student,3,Clear,Passed,78,Paid,92
36.0,Atlantis,Unknown,Married,3.0,Master,Sales,25.0,Unknown,Medium,IELTS 6.5,Special,30,Rejected,UK,Unknown,0,Clear,Passed,87,Paid,36
41.0,Oman,Morocco,Single,1.0,Bachelor,Nurse,28.0,University Admission,Medium,IELTS 6.0,Study,365,Clean,US,Student,0,Clear,Pending,86,Paid,68
63.0,Venezuela,Ethiopia,Married,2.0,High School,Accountant,32.0,University Admission,Medium,IELTS 7.5,Work,730,Clean,UK,Work,0,Clear,Passed,69,Paid,75
24.0,Vietnam,South Africa,Single,3.0,Bachelor,Accountant,31.0,University Admission,Medium,IELTS 7.0,Work,730,Clean,Canada,Work,1,Minor Offense,Passed,91,Paid,79
27.0,Australia,Egypt,Married,2.0,Master,Farmer,12.0,University Admission,Medium,IELTS 7.0,Tourism,30,Clean,Germany,Visitor,1,Clear,Passed,71,Paid,59
50.0,Chile,Thailand,Single,3.0,High School,Sales,19.0,Unknown,Medium,TOEFL 82,Family,30,Clean,UK,Family,1,Clear,Passed,97,Paid,47
55.0,Algeria,France,Single,2.0,Master,Analyst,32.0,Job Offer,Low,TOEFL 77,Tourism,30,Clean,Germany,Visitor,0,Clear,Passed,67,Paid,57
31.0,China,Egypt,Single,1.0,Bachelor,Driver,39.0,Job Offer,Medium,Unknown,Family,30,Clean,UK,Family,0,Clear,Passed,76,Paid,46
65.0,Unknown,Guatemala,Divorced,2.0,Master,Developer,35.0,Job Offer,High,IELTS 6.5,Tourism,30,Clean,US,Unknown,1,Clear,Pending,85,Paid,60
21.0,Norway,Finland,Single,1.0,Master,Chef,29.0,Job Offer,High,Unknown,Study,365,Previous Visa,Canada,Student,0,Clear,Passed,91,Paid,67
35.0,Algeria,New Zealand,Single,2.0,Bachelor,Manager,14.0,Unknown,Low,Unknown,Study,365,Clean,Australia,Student,0,Clear,Pending,90,Paid,65
35.0,Switzerland,Italy,Married,0.0,Bachelor,Sales,28.0,Family Sponsor,Medium,IELTS 8.5,Tourism,30,Clean,UK,Visitor,0,Clear,Passed,91,Paid,40
46.0,Oman,South Africa,Married,4.0,PhD,Driver,23.0,Unknown,Low,IELTS 7.0,Study,365,Clean,UK,Student,0,Clear,Passed,65,Paid,73
54.0,Belgium,Kuwait,Single,0.0,High School,Technician,34.0,Job Offer,Medium,TOEFL 76,Study,365,Clean,Canada,Student,2,Clear,Passed,83,Paid,84
23.0,Spain,France,Married,0.0,High School,Engineer,2.0,Job Offer,High,IELTS 8.0,Work,730,Clean,Australia,Work,1,Clear,Failed,68,Waived,79
20.0,Narnia,Oman,Divorced,5.0,High School,Analyst,38.0,University Admission,High,Unknown,Work,730,Previous Visa,Germany,Unknown,0,Clear,Passed,77,Paid,74
20.0,Japan,Canada,Single,1.0,High School,Doctor,24.0,University Admission,High,IELTS 8.5,PR,30,Clean,US,PR,0,Clear,Passed,98,Paid,36
61.0,UK,Honduras,Divorced,1.0,High School,Manager,26.0,Family Sponsor,Medium,TOEFL 95,Family,30,Clean,Australia,Family,0,Clear,Passed,90,Paid,44
31.0,Sweden,Austria,Divorced,1.0,High School,Artist,15.0,Family Sponsor,Medium,TOEFL ABC,Special,30,Rejected,Canada,Special,0,Clear,Passed,75,Paid,47
25.0,Finland,Algeria,Single,1.0,High School,Engineer,1.0,Job Offer,High,TOEFL 114,PR,30,Previous Visa,Canada,PR,2,Clear,Passed,97,Pending,49
46.0,Denmark,Uruguay,Divorced,4.0,High School,Farmer,35.0,Family Sponsor,Medium,IELTS 7.0,Tourism,30,Previous Visa,UK,Visitor,0,Clear,Pending,82,Paid,44
64.0,Switzerland,Venezuela,Single,3.0,Bachelor,Designer,33.0,Job Offer,Low,TOEFL 104,Tourism,30,Previous Visa,UK,Visitor,0,Minor Offense,Pending,99,Paid,39
54.0,Norway,Malaysia,Married,3.0,Master,Developer,20.0,Unknown,Medium,TOEFL 66,PR,30,Clean,Australia,PR,0,Clear,Passed,95,Paid,42
21.0,Kuwait,Ethiopia,Single,4.0,High School,Accountant,1.0,Unknown,Low,IELTS 7.0,Family,30,Clean,Germany,Family,0,Clear,Failed,71,Paid,46
48.0,Egypt,Norway,Single,5.0,High School,Sales,20.0,Family Sponsor,High,TOEFL 88,Study,365,Clean,Canada,Student,0,Clear,Passed,75,Paid,72
24.0,Venezuela,Sweden,Divorced,1.0,High School,Analyst,28.0,Unknown,Medium,IELTS 6.0,Family,30,Previous Visa,US,Family,2,Clear,Passed,90,Paid,52
65.0,Japan,Chile,Single,1.0,Master,Driver,0.0,Family Sponsor,Low,Unknown,Work,730,Clean,Canada,Work,2,Clear,Passed,96,Paid,83
64.0,Switzerland,Qatar,Single,4.0,PhD,Nurse,25.0,University Admission,High,IELTS 7.5,Study,365,Clean,Australia,Student,1,Clear,Pending,93,Paid,71
52.0,Nigeria,Vietnam,Single,2.0,High School,Nurse,28.0,Job Offer,Low,TOEFL 112,PR,30,Clean,UK,PR,1,Pending,Passed,92,Paid,45
35.0,South Africa,South Africa,Married,3.0,Bachelor,Technician,40.0,Unknown,Medium,IELTS 7.0,Tourism,30,Previous Visa,US,Visitor,0,Clear,Passed,79,Paid,46
62.0,Japan,Thailand,Single,0.0,Bachelor,Developer,9.0,Unknown,High,TOEFL 87,Work,730,Clean,Canada,Work,2,Clear,Passed,92,Pending,81
27.0,Chile,Egypt,Single,3.0,PhD,Doctor,40.0,Unknown,Medium,TOEFL 70,Family,30,Previous Visa,Canada,Family,2,Clear,Passed,63,Pending,62
43.0,Colombia,Germany,Single,3.0,High School,Artist,40.0,Unknown,Low,IELTS 7.0,Study,365,Clean,Australia,Student,0,Clear,Passed,84,Paid,72
29.0,South Africa,Tunisia,Married,2.0,High School,Driver,0.0,Job Offer,Low,Unknown,Work,730,Clean,UK,Work,0,Clear,Failed,97,Paid,73
19.0,Ireland,China,Single,4.0,Bachelor,Accountant,4.0,Family Sponsor,Low,IELTS 8.5,Tourism,30,Clean,US,Visitor,0,Clear,Pending,67,Pending,50
39.0,Saudi Arabia,Philippines,Single,0.0,High School,Engineer,17.0,Job Offer,Medium,Unknown,Study,365,Clean,Australia,Student,1,Clear,Passed,61,Paid,79
42.0,Qatar,Singapore,Single,1.0,Master,Artist,39.0,Job Offer,Low,Unknown,Study,365,Previous Visa,US,Student,0,Pending,Passed,66,Paid,72
64.0,Argentina,Belgium,Married,5.0,High School,Analyst,11.0,Unknown,Medium,TOEFL 93,Family,30,Clean,US,Family,1,Clear,Passed,90,Paid,49
61.0,Philippines,Argentina,Married,5.0,High School,Manager,9.0,Job Offer,Medium,TOEFL 69,Study,365,Clean,Canada,Student,1,Clear,Pending,96,Paid,70
61.0,Kenya,Japan,Single,3.0,Bachelor,Analyst,38.0,Job Offer,Medium,TOEFL 66,Work,730,Previous Visa,Australia,Work,0,Minor Offense,Passed,99,Paid,71
38.0,Mexico,Norway,Single,3.0,Bachelor,Artist,39.0,Unknown,Medium,IELTS 6.0,Work,730,Clean,US,Work,0,Clear,Pending,70,Paid,77
37.0,Pakistan,Canada,Married,5.0,High School,Doctor,18.0,University Admission,Low,Unknown,Family,30,Clean,UK,Family,0,Clear,Passed,62,Paid,44
41.0,Peru,Indonesia,Married,2.0,High School,Teacher,35.0,Family Sponsor,Medium,IELTS 5.0,Tourism,30,Clean,US,Visitor,1,Clear,Passed,91,Paid,54
30.0,Kenya,Belgium,Single,3.0,High School,Teacher,15.0,Family Sponsor,High,IELTS 8.5,Work,730,Clean,Canada,Work,0,Clear,Passed,60,Paid,77
33.0,New Zealand,Pakistan,Married,3.0,Master,Manager,31.0,Family Sponsor,High,TOEFL 94,Study,365,Clean,Canada,Student,1,Clear,Passed,72,Pending,79
64.0,Japan,Mexico,Single,4.0,Master,Artist,30.0,University Admission,Medium,IELTS 7.5,Tourism,30,Clean,Canada,Visitor,0,Clear,Passed,100,Paid,43
59.0,Egypt,Turkey,Married,5.0,High School,Farmer,5.0,Job Offer,Low,Unknown,Work,730,Clean,US,Work,0,Clear,Failed,81,Pending,79
18.0,Colombia,Tunisia,Widowed,3.0,High School,Manager,6.0,Family Sponsor,Low,IELTS 7.0,Study,365,Clean,US,Student,0,Clear,Failed,84,Paid,64
52.0,Brazil,US,Single,0.0,High School,Accountant,37.0,Family Sponsor,High,IELTS 8.0,Study,365,Clean,UK,Student,0,Clear,Pending,71,Paid,76
51.0,Malaysia,Denmark,Single,1.0,Bachelor,Technician,38.0,Unknown,Low,IELTS 7.5,Work,730,Clean,Canada,Work,0,Clear,Passed,63,Waived,74
43.0,Sweden,Paraguay,Single,4.0,Master,Teacher,3.0,Job Offer,Medium,IELTS 5.5,Study,365,Previous Visa,Australia,Student,0,Clear,Passed,86,Waived,69
45.0,Sweden,Canada,Widowed,2.0,Master,Farmer,8.0,Unknown,High,IELTS 5.0,Study,365,Clean,Canada,Student,1,Pending,Passed,97,Paid,69
43.0,Italy,Colombia,Married,3.0,High School,Designer,16.0,Job Offer,Medium,IELTS 7.5,Tourism,30,Previous Visa,US,Visitor,0,Clear,Passed,91,Paid,44
27.0,Peru,Ghana,Divorced,0.0,High School,Artist,19.0,Job Offer,Medium,Unknown,Work,730,Clean,UK,Work,0,Clear,Passed,86,Waived,70
